INFO 2024-05-29 00:50:15,000 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-29 00:52:58,388 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/locale/tr_TR/LC_MESSAGES/django.mo first seen with mtime 1716901060.2675116
DEBUG 2024-05-29 00:52:59,463 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/stringprep.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:52:59,463 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1716901035.5484836
DEBUG 2024-05-29 00:52:59,464 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1716901035.282445
DEBUG 2024-05-29 00:52:59,464 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0008_remove_families_icon_link_remove_recipes_icon_link_and_more.py first seen with mtime 1716917901.5128965
DEBUG 2024-05-29 00:52:59,464 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1716901035.2826536
DEBUG 2024-05-29 00:52:59,464 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/__init__.py first seen with mtime 1716902377.4363754
DEBUG 2024-05-29 00:52:59,464 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1716901035.282551
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1716901035.2834673
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0007_remove_goods_icon_link_goods_icon_and_more.py first seen with mtime 1716917514.3884425
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0004_alter_goods_icon_link_alter_goods_name_and_more.py first seen with mtime 1716907331.654852
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1716901035.1545799
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1716901035.2828753
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1716901035.58613
DEBUG 2024-05-29 00:52:59,465 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1716901035.2830844
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0001_initial.py first seen with mtime 1716902377.438021
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1716901035.5862105
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1716901035.2822356
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/migrations/recorder.py first seen with mtime 1716901035.650311
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1716901035.1542683
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/migrations/loader.py first seen with mtime 1716901035.6497672
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1716901035.1545122
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1716901035.2823415
DEBUG 2024-05-29 00:52:59,466 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0010_alter_goods_is_local_alter_goods_measure.py first seen with mtime 1716921872.9238641
DEBUG 2024-05-29 00:52:59,467 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/wsgi.py first seen with mtime 1716901037.1474886
DEBUG 2024-05-29 00:52:59,467 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1716901035.3206391
DEBUG 2024-05-29 00:52:59,467 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/sql/compiler.py first seen with mtime 1716901035.6582308
DEBUG 2024-05-29 00:52:59,467 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1716901035.2833035
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1716901035.2834053
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0011_alter_goods_icon.py first seen with mtime 1716922046.864888
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1716901035.283193
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0009_alter_goods_measure.py first seen with mtime 1716919773.668023
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/migrations/graph.py first seen with mtime 1716901035.6496196
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1716901035.3203382
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0005_alter_families_icon_link_alter_families_name_and_more.py first seen with mtime 1716909546.8127701
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0006_alter_families_options_and_more.py first seen with mtime 1716909686.490901
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0002_alter_familygoodsinstock_change_user_and_more.py first seen with mtime 1716906248.9069996
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1716901035.1543944
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/migrations/0003_alter_families_icon_link_and_more.py first seen with mtime 1716907189.4758053
DEBUG 2024-05-29 00:52:59,468 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1716901035.32056
DEBUG 2024-05-29 00:52:59,469 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1716901035.282762
DEBUG 2024-05-29 00:52:59,469 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/middleware/clickjacking.py first seen with mtime 1716901035.6726906
DEBUG 2024-05-29 00:52:59,469 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1716901035.2829838
DEBUG 2024-05-29 00:52:59,469 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/encodings/idna.py first seen with mtime 1691808607.0
DEBUG 2024-05-29 00:53:29,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/api/v1/endpoints.py previous mtime: 1716943977.6206632, current mtime: 1716944009.0329292
DEBUG 2024-05-29 00:53:29,209 autoreload /Users/dkurkaev/IdeaProjects/Gusto/Gusto/api/v1/endpoints.py notified as changed. Signal results: [(<function template_changed at 0x105ce80d0>, None), (<function translation_file_changed at 0x106a0a280>, None)].
INFO 2024-05-29 00:53:29,209 autoreload /Users/dkurkaev/IdeaProjects/Gusto/Gusto/api/v1/endpoints.py changed, reloading.
INFO 2024-05-29 00:53:29,428 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-29 00:53:29,429 autoreload Waiting for apps ready_event.
DEBUG 2024-05-29 00:53:29,609 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-05-29 00:53:29,615 autoreload Watching dir /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/templates with glob **/*.
DEBUG 2024-05-29 00:53:29,616 autoreload Watching dir /Users/dkurkaev/IdeaProjects/Gusto/templates with glob **/*.
DEBUG 2024-05-29 00:53:29,616 autoreload Watching dir /Users/dkurkaev/IdeaProjects/Gusto/locale with glob **/*.mo.
DEBUG 2024-05-29 00:53:29,616 autoreload Watching dir /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/locale with glob **/*.mo.
DEBUG 2024-05-29 00:53:29,616 autoreload Watching dir /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/storages/locale with glob **/*.mo.
DEBUG 2024-05-29 00:53:29,616 autoreload Watching dir /Users/dkurkaev/IdeaProjects/Gusto/Gusto/locale with glob **/*.mo.
DEBUG 2024-05-29 00:53:29,650 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/transports.py first seen with mtime 1691808605.0
DEBUG 2024-05-29 00:53:29,650 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/select.cpython-39-darwin.so first seen with mtime 1694038971.0
DEBUG 2024-05-29 00:53:29,650 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,650 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_generics.py first seen with mtime 1716930826.3795485
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/serializers/__init__.py first seen with mtime 1716901035.6395562
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/asgiref/local.py first seen with mtime 1716901034.9956293
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/backends/__init__.py first seen with mtime 1716901035.64114
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/Gusto/api/__init__.py first seen with mtime 1716943523.0483022
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/gettext.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/views/generic/__init__.py first seen with mtime 1716901035.689474
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_futures.py first seen with mtime 1691808605.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/version.py first seen with mtime 1716901035.6861343
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/indexes.py first seen with mtime 1716901035.6535504
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/ipaddress.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/mime/text.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/signature/utils.py first seen with mtime 1716930826.522897
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/math.cpython-39-darwin.so first seen with mtime 1694038969.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/constants.py first seen with mtime 1716930826.5171251
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/json/__init__.py first seen with mtime 1691808610.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_validators.py first seen with mtime 1716930826.381225
DEBUG 2024-05-29 00:53:29,651 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/xml/dom/xmlbuilder.py first seen with mtime 1691808616.0
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/handlers/wsgi.py first seen with mtime 1716901035.6329439
DEBUG 2024-05-29 00:53:29,651 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/translation/trans_real.py first seen with mtime 1716901035.6870387
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/http/multipartparser.py first seen with mtime 1716901035.6720288
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1716901035.2839406
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/__init__.py first seen with mtime 1716901035.6800022
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/files/storage/base.py first seen with mtime 1716901035.6316528
DEBUG 2024-05-29 00:53:29,652 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/bisect.py first seen with mtime 1691808583.0
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/fields.py first seen with mtime 1716901060.2485
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/__init__.py first seen with mtime 1716930826.5168717
DEBUG 2024-05-29 00:53:29,652 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/glob.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/renderers.py first seen with mtime 1716930826.518448
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/paginator.py first seen with mtime 1716901035.625725
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/actions.py first seen with mtime 1716901035.0867062
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/errors.py first seen with mtime 1716930826.517348
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1716901035.6563928
DEBUG 2024-05-29 00:53:29,652 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pathlib.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/psycopg2/_range.py first seen with mtime 1716901790.05138
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/backends/base/client.py first seen with mtime 1716901035.642093
DEBUG 2024-05-29 00:53:29,652 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py first seen with mtime 1691808606.0
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/files/storage/__init__.py first seen with mtime 1716901035.6314905
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1716901035.6585627
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/utils/formatting.py first seen with mtime 1716901060.2882686
DEBUG 2024-05-29 00:53:29,652 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1716901035.623448
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/middleware/cache.py first seen with mtime 1716901035.672584
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/apps.py first seen with mtime 1716901060.2474818
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/encoders.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/files/move.py first seen with mtime 1716901035.6308277
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/templatetags/static.py first seen with mtime 1716901035.677378
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/getpass.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/template/loaders/filesystem.py first seen with mtime 1716901035.6766574
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/PIL/ImageMode.py first seen with mtime 1716917383.110897
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/importlib/metadata.py first seen with mtime 1691808601.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/bz2.py first seen with mtime 1691808583.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tokenize.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/signature/details.py first seen with mtime 1716930826.522768
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/wsgiref/handlers.py first seen with mtime 1691808611.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/itercompat.py first seen with mtime 1716901035.6839888
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_std_types_schema.py first seen with mtime 1716930826.3806756
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pprint.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/uu.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/middleware/csrf.py first seen with mtime 1716901035.672968
DEBUG 2024-05-29 00:53:29,653 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/PIL/_binary.py first seen with mtime 1716917383.1235445
DEBUG 2024-05-29 00:53:29,653 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/_sha512.cpython-39-darwin.so first seen with mtime 1694038969.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/encodings/latin_1.py first seen with mtime 1691808607.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/hashers.py first seen with mtime 1716901035.2392893
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/mime/multipart.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/subprocess.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/__init__.py first seen with mtime 1716901035.6407595
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/options.py first seen with mtime 1716901035.6540644
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/mail/__init__.py first seen with mtime 1716901035.6331365
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/views/decorators/common.py first seen with mtime 1716901035.6885805
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/linecache.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1716901035.6235685
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/html.py first seen with mtime 1716901035.683458
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/psycopg2/_ipaddress.py first seen with mtime 1716901790.0515056
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_forward_ref.py first seen with mtime 1716930826.3791876
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/sqlparse/engine/grouping.py first seen with mtime 1716901034.9751737
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/secrets.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/site.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,654 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/backends/postgresql/operations.py first seen with mtime 1716901035.647262
DEBUG 2024-05-29 00:53:29,654 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/__init__.py first seen with mtime 1691808611.0
DEBUG 2024-05-29 00:53:29,655 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/router.py first seen with mtime 1716930826.5189686
DEBUG 2024-05-29 00:53:29,655 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/ssl.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:53:29,655 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/json_schema.py first seen with mtime 1716930826.3756993
DEBUG 2024-05-29 00:53:29,655 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/validators.py first seen with mtime 1716901060.2517328
DEBUG 2024-05-29 00:53:29,655 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/xml/dom/NodeFilter.py first seen with mtime 1691808616.0
DEBUG 2024-05-29 00:53:29,655 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/request.py first seen with mtime 1716901060.2501888
DEBUG 2024-05-29 00:53:29,655 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1716901035.6466825
